# origin=center, cell_size_um=20.0, domain_size_um=750.0, description="3D spheroid pattern with 2000 cells (centre of mass exactly at the domain centre)"
x,y,z,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
1,-7,-3,Growth_Arrest,false,false,false
-1,7,3,Growth_Arrest,false,false,true
1,-7,3,Growth_Arrest,false,false,true
-1,7,-3,Growth_Arrest,false,false,true
1,-3,-7,Growth_Arrest,false,false,false
-1,3,7,Growth_Arrest,false,true,true
1,-3,7,Growth_Arrest,false,true,true
-1,3,-7,Growth_Arrest,false,true,true
3,-7,-1,Growth_Arrest,false,true,false
-3,7,1,Growth_Arrest,false,false,false
3,-7,1,Growth_Arrest,false,true,false
-3,7,-1,Growth_Arrest,false,false,true
3,-5,-5,Growth_Arrest,false,true,true
-3,5,5,Growth_Arrest,false,false,true
3,-5,5,Growth_Arrest,false,false,false
-3,5,-5,Growth_Arrest,false,false,false
5,-5,-3,Growth_Arrest,false,false,true
-5,5,3,Growth_Arrest,false,false,true
5,-5,3,Growth_Arrest,false,true,false
-5,5,-3,Growth_Arrest,false,false,false
5,-3,-5,Growth_Arrest,false,true,false
-5,3,5,Growth_Arrest,false,false,false
5,-3,5,Growth_Arrest,false,true,true
-5,3,-5,Growth_Arrest,false,false,true
7,-3,-1,Growth_Arrest,false,true,true
-7,3,1,Growth_Arrest,false,true,true
7,-3,1,Growth_Arrest,false,true,true
-7,3,-1,Growth_Arrest,false,false,false
3,-1,-7,Growth_Arrest,false,false,true
-3,1,7,Growth_Arrest,false,true,false
3,-1,7,Growth_Arrest,false,true,false
-3,1,-7,Growth_Arrest,false,false,true
7,-1,-3,Growth_Arrest,false,false,false
-7,1,3,Growth_Arrest,false,true,true
7,-1,3,Growth_Arrest,false,false,true
-7,1,-3,Growth_Arrest,false,true,false
7,1,-3,Growth_Arrest,false,false,true
-7,-1,3,Growth_Arrest,false,false,true
7,1,3,Growth_Arrest,false,true,true
-7,-1,-3,Growth_Arrest,false,false,true
3,1,-7,Growth_Arrest,false,false,false
-3,-1,7,Growth_Arrest,false,false,false
3,1,7,Growth_Arrest,false,true,false
-3,-1,-7,Growth_Arrest,false,false,true
7,3,-1,Growth_Arrest,false,false,true
-7,-3,1,Growth_Arrest,false,false,true
7,3,1,Growth_Arrest,false,true,false
-7,-3,-1,Growth_Arrest,false,false,false
5,3,-5,Growth_Arrest,false,true,false
-5,-3,5,Growth_Arrest,false,false,false
5,3,5,Growth_Arrest,false,false,false
-5,-3,-5,Growth_Arrest,false,true,false
5,5,-3,Growth_Arrest,false,false,true
-5,-5,3,Growth_Arrest,false,true,false
5,5,3,Growth_Arrest,false,false,false
-5,-5,-3,Growth_Arrest,false,true,false
3,5,-5,Growth_Arrest,false,true,true
-3,-5,5,Growth_Arrest,false,true,false
3,5,5,Growth_Arrest,false,false,false
-3,-5,-5,Growth_Arrest,false,false,true
3,7,-1,Growth_Arrest,false,true,true
-3,-7,1,Growth_Arrest,false,true,false
3,7,1,Growth_Arrest,false,false,false
-3,-7,-1,Growth_Arrest,false,true,true
1,3,-7,Growth_Arrest,false,true,false
-1,-3,7,Growth_Arrest,false,false,true
1,3,7,Growth_Arrest,false,false,true
-1,-3,-7,Growth_Arrest,false,true,true
1,7,-3,Growth_Arrest,false,false,false
-1,-7,3,Growth_Arrest,false,false,false
1,7,3,Growth_Arrest,false,false,true
-1,-7,-3,Growth_Arrest,false,true,false
3,-6,-4,Growth_Arrest,false,false,false
-3,6,4,Growth_Arrest,false,false,true
3,-6,4,Growth_Arrest,false,false,false
-3,6,-4,Growth_Arrest,false,false,true
4,-6,-3,Growth_Arrest,false,true,false
-4,6,3,Growth_Arrest,false,true,true
4,-6,3,Growth_Arrest,false,true,false
-4,6,-3,Growth_Arrest,false,true,true
3,-4,-6,Growth_Arrest,false,true,true
-3,4,6,Growth_Arrest,false,true,false
3,-4,6,Growth_Arrest,false,true,true
-3,4,-6,Growth_Arrest,false,true,false
5,-6,0,Growth_Arrest,false,true,true
-5,6,0,Growth_Arrest,false,false,true
4,-3,-6,Growth_Arrest,false,true,true
-4,3,6,Growth_Arrest,false,false,false
4,-3,6,Growth_Arrest,false,true,false
-4,3,-6,Growth_Arrest,false,true,false
6,-4,-3,Growth_Arrest,false,true,false
-6,4,3,Growth_Arrest,false,true,false
6,-4,3,Growth_Arrest,false,false,false
-6,4,-3,Growth_Arrest,false,false,true
6,-3,-4,Growth_Arrest,false,true,false
-6,3,4,Growth_Arrest,false,true,false
6,-3,4,Growth_Arrest,false,true,true
-6,3,-4,Growth_Arrest,false,true,false
6,0,-5,Growth_Arrest,false,true,false
-6,0,5,Growth_Arrest,false,true,false
6,0,5,Growth_Arrest,false,true,true
-6,0,-5,Growth_Arrest,false,true,false
5,0,6,Growth_Arrest,false,true,false
-5,0,-6,Growth_Arrest,false,true,false
6,3,-4,Growth_Arrest,false,false,true
-6,-3,4,Growth_Arrest,false,false,false
6,3,4,Growth_Arrest,false,false,false
-6,-3,-4,Growth_Arrest,false,true,true
6,4,-3,Growth_Arrest,false,false,false
-6,-4,3,Growth_Arrest,false,false,false
4,3,-6,Growth_Arrest,false,true,true
-4,-3,6,Growth_Arrest,false,false,false
4,3,6,Growth_Arrest,false,false,true
-4,-3,-6,Growth_Arrest,false,true,false
6,5,0,Growth_Arrest,false,false,true
-6,-5,0,Growth_Arrest,false,true,false
5,6,0,Growth_Arrest,false,false,false
-5,-6,0,Growth_Arrest,false,true,false
3,4,-6,Growth_Arrest,false,false,true
-3,-4,6,Growth_Arrest,false,false,true
3,4,6,Growth_Arrest,false,false,false
-3,-4,-6,Growth_Arrest,false,true,false
4,6,3,Growth_Arrest,false,true,true
-4,-6,-3,Growth_Arrest,false,false,true
3,6,-4,Growth_Arrest,false,false,true
-3,-6,4,Growth_Arrest,false,false,true
3,6,4,Growth_Arrest,false,false,false
-3,-6,-4,Growth_Arrest,false,true,true
0,5,-6,Growth_Arrest,false,false,false
0,-5,6,Growth_Arrest,false,true,true
0,6,-5,Growth_Arrest,false,false,false
0,-6,5,Growth_Arrest,false,false,true
0,6,5,Growth_Arrest,false,false,false
0,-6,-5,Growth_Arrest,false,true,false
-6,5,0,Growth_Arrest,false,false,false
1,-5,6,Growth_Arrest,false,false,false
5,0,-6,Growth_Arrest,false,true,false
